00000700123420290630382000710650000012029052120300521202906010000006636,642029052120300521202906010000006636,640000002500000,000123400020000002654,650000002654,650000000000,000000000000,00
00000710123420290630382000710650000012029052120300521202906010000002707,212029052120300521202906010000002707,210000002600000,000123400010000001082,880000001082,880000000000,000000000000,00
00000720123420290630382000710650000012029052120300521202906010000004447,502029052120300521202906010000004447,500000002700000,000123400010000001778,910000001778,910000000000,000000000000,00
00000730123420290630382000710650000012029052120300521202906010000003997,562029052120300521202906010000003997,560000002783600,000123400010000001599,000000001599,000000000000,000000000000,00
00000740123420290630382000710650000012029052120300521202906010000008424,692029052120300521202906010000008424,690000003000000,000123400020000003369,770000003369,770000000000,000000000000,00
00000750123420290630382000710650000012029052120300521202906010000001830,832029052120300521202906010000001830,830000003200000,000123400010000000732,330000000732,330000000000,000000000000,00
00000760123420290630382000710650000012029052120300521202906010000014542,062029052120300521202906010000014542,060000003500000,000123400010000005816,800000005816,800000000000,000000000000,00
00000770123420290630382000710650000012029052120300521202906010000004308,262029052120300521202906010000004308,260000003750000,000123400010000001723,210000001723,210000000000,000000000000,00
00000780123420290630382000710650000012029052120300521202906010000003087,302029052120300521202906010000003087,300000003800000,000123400010000001234,940000001234,940000000000,000000000000,00
00000790123420290630382000710650000012029052120300521202906010000003591,062029052120300521202906010000003591,060000004000000,000123400010000001436,420000001436,420000000000,000000000000,00
00000800123420290630382000710650000012029052120300521202906010000003945,852029052120300521202906010000003945,850000004500000,000123400010000001578,250000001578,250000000000,000000000000,00
00000810123420290630382000710650000012029052120300521202906010000007228,702029052120300521202906010000007228,700000004600000,000123400010000002891,520000002891,520000000000,000000000000,00
00000820123420290630382000710650000012029052120300521202906010000003769,432029052120300521202906010000003769,430000005000000,000123400010000001507,770000001507,770000000000,000000000000,00
00000830123420290630382000710650000012029052120300521202906010000004322,262029052120300521202906010000004322,260000005600000,000123400010000001728,900000001728,900000000000,000000000000,00
00000840123420290630382000710650000012029052120300521202906010000003217,802029052120300521202906010000003217,800000005750000,000123400010000001287,010000001287,010000000000,000000000000,00
00000850123420290630382000710650000012029052120300521202906010000004997,942029052120300521202906010000004997,940000006000000,000123400010000001999,180000001999,180000000000,000000000000,00
00000860123420290630382000710650000012029052120300521202906010000005362,212029052120300521202906010000005362,210000006600000,000123400010000002144,880000002144,880000000000,000000000000,00
00000870123420290630382000710650000012029052120300521202906010000008399,572029052120300521202906010000008399,570000008000000,000123400010000003359,780000003359,780000000000,000000000000,00
00000880123420290630382000710650000012029052120300521202906010000006183,392029052120300521202906010000006183,390000010000000,000123400010000002473,330000002473,330000000000,000000000000,00
00000890123420290630382000710650000022029052120300521202906010000104177,552029052120300521202906010000104177,550000000175000,000123401530000041668,760000041668,760000000000,000000000000,00
00000900123420290630382000710650000022029052120300521202906010000000421,092029052120300521202906010000000421,090000000180000,000123400010000000168,360000000168,360000000000,000000000000,00
00000910123420290630382000710650000022029052120300521202906010000000098,312029052120300521202906010000000098,310000000182000,000123400010000000039,260000000039,260000000000,000000000000,00
00000920123420290630382000710650000022029052120300521202906010000000330,862029052120300521202906010000000330,860000000185000,000123400020000000132,360000000132,360000000000,000000000000,00
00000930123420290630382000710650000022029052120300521202906010000002563,472029052120300521202906010000002563,470000000187500,000123400010000001025,400000001025,400000000000,000000000000,00
00000940123420290630382000710650000022029052120300521202906010000000500,542029052120300521202906010000000500,540000000190000,000123400010000000200,170000000200,170000000000,000000000000,00
00000950123420290630382000710650000022029052120300521202906010000002460,202029052120300521202906010000002460,200000000195000,000123400020000000984,030000000984,030000000000,000000000000,00
00000960123420290630382000710650000022029052120300521202906010000015640,042029052120300521202906010000015640,040000000200000,000123400310000006255,430000006255,430000000000,000000000000,00
00000970123420290630382000710650000022029052120300521202906010000001851,852029052120300521202906010000001851,850000000202500,000123400010000000740,760000000740,760000000000,000000000000,00
00000980123420290630382000710650000022029052120300521202906010000007029,222029052120300521202906010000007029,220000000225000,000123400070000002811,560000002811,560000000000,000000000000,00
00000990123420290630382000710650000022029052120300521202906010000028662,732029052120300521202906010000028662,730000000250000,000123400450000011464,240000011464,240000000000,000000000000,00
00001000123420290630382000710650000022029052120300521202906010000002441,042029052120300521202906010000002441,040000000260000,000123400010000000976,410000000976,410000000000,000000000000,00
00001010123420290630382000710650000022029052120300521202906010000002131,372029052120300521202906010000002131,370000000275000,000123400040000000852,500000000852,500000000000,000000000000,00
00001020123420290630382000710650000022029052120300521202906010000001328,122029052120300521202906010000001328,120000000280000,000123400020000000531,260000000531,260000000000,000000000000,00
00001030123420290630382000710650000022029052120300521202906010000018219,462029052120300521202906010000018219,460000000300000,000123400190000007287,140000007287,140000000000,000000000000,00
00001040123420290630382000710650000022029052120300521202906010000001076,072029052120300521202906010000001076,070000000310000,000123400010000000430,430000000430,430000000000,000000000000,00
00001050123420290630382000710650000022029052120300521202906010000001587,742029052120300521202906010000001587,740000000315000,000123400010000000635,100000000635,100000000000,000000000000,00
00001060123420290630382000710650000022029052120300521202906010000003399,342029052120300521202906010000003399,340000000325000,000123400040000001359,640000001359,640000000000,000000000000,00
00001070123420290630382000710650000022029052120300521202906010000001804,042029052120300521202906010000001804,040000000340000,000123400010000000721,590000000721,590000000000,000000000000,00
00001080123420290630382000710650000022029052120300521202906010000012063,202029052120300521202906010000012063,200000000350000,000123400170000004824,870000004824,870000000000,000000000000,00
00001090123420290630382000710650000022029052120300521202906010000004117,932029052120300521202906010000004117,930000000375000,000123400030000001647,110000001647,110000000000,000000000000,00
00001100123420290630382000710650000022029052120300521202906010000000329,832029052120300521202906010000000329,830000000390000,000123400020000000131,910000000131,910000000000,000000000000,00
00001110123420290630382000710650000022029052120300521202906010000018297,682029052120300521202906010000018297,680000000400000,000123400230000007318,790000007318,790000000000,000000000000,00
00001120123420290630382000710650000022029052120300521202906010000003475,532029052120300521202906010000003475,530000000410000,000123400010000001390,230000001390,230000000000,000000000000,00
00001130123420290630382000710650000022029052120300521202906010000003863,712029052120300521202906010000003863,710000000422500,000123400010000001545,400000001545,400000000000,000000000000,00
00001140123420290630382000710650000022029052120300521202906010000000646,842029052120300521202906010000000646,840000000425000,000123400010000000258,730000000258,730000000000,000000000000,00
00001150123420290630382000710650000022029052120300521202906010000012776,792029052120300521202906010000012776,790000000450000,000123400070000005110,580000005110,580000000000,000000000000,00
00001160123420290630382000710650000022029052120300521202906010000034056,722029052120300521202906010000034056,720000000500000,000123400460000013621,390000013621,390000000000,000000000000,00
00001170123420290630382000710650000022029052120300521202906010000005626,752029052120300521202906010000005626,750000000525000,000123400040000002250,560000002250,560000000000,000000000000,00
00001180123420290630382000710650000022029052120300521202906010000001251,492029052120300521202906010000001251,490000000535000,000123400010000000500,530000000500,530000000000,000000000000,00
00001190123420290630382000710650000022029052120300521202906010000000296,822029052120300521202906010000000296,820000000549900,000123400010000000118,710000000118,710000000000,000000000000,00
00001200123420290630382000710650000022029052120300521202906010000003442,702029052120300521202906010000003442,700000000550000,000123400010000001377,010000001377,010000000000,000000000000,00
00001210123420290630382000710650000022029052120300521202906010000002698,352029052120300521202906010000002698,350000000555000,000123400010000001079,300000001079,300000000000,000000000000,00
00001220123420290630382000710650000022029052120300521202906010000000214,722029052120300521202906010000000214,720000000575000,000123400010000000085,820000000085,820000000000,000000000000,00
00001230123420290630382000710650000022029052120300521202906010000011214,862029052120300521202906010000011214,860000000585000,000123400020000004485,890000004485,890000000000,000000000000,00
00001240123420290630382000710650000022029052120300521202906010000006985,842029052120300521202906010000006985,840000000600000,000123400170000002794,140000002794,140000000000,000000000000,00
00001250123420290630382000710650000022029052120300521202906010000010711,412029052120300521202906010000010711,410000000650000,000123400040000004284,510000004284,510000000000,000000000000,00
00001260123420290630382000710650000022029052120300521202906010000001229,682029052120300521202906010000001229,680000000675000,000123400010000000491,780000000491,780000000000,000000000000,00
00001270123420290630382000710650000022029052120300521202906010000008529,482029052120300521202906010000008529,480000000700000,000123400180000003411,330000003411,330000000000,000000000000,00
00001280123420290630382000710650000022029052120300521202906010000011438,482029052120300521202906010000011438,480000000750000,000123400170000004574,990000004574,990000000000,000000000000,00
00001290123420290630382000710650000022029052120300521202906010000003189,022029052120300521202906010000003189,020000000800000,000123400020000001275,600000001275,600000000000,000000000000,00
00001300123420290630382000710650000022029052120300521202906010000005668,972029052120300521202906010000005668,970000000850000,000123400020000002267,540000002267,540000000000,000000000000,00
00001310123420290630382000710650000022029052120300521202906010000004254,052029052120300521202906010000004254,050000000875000,000123400010000001701,500000001701,500000000000,000000000000,00
00001320123420290630382000710650000022029052120300521202906010000001254,142029052120300521202906010000001254,140000000900000,000123400030000000501,530000000501,530000000000,000000000000,00
00001330123420290630382000710650000022029052120300521202906010000008984,982029052120300521202906010000008984,980000001000000,000123400080000003593,830000003593,830000000000,000000000000,00
00001340123420290630382000710650000022029052120300521202906010000000676,532029052120300521202906010000000676,530000001015000,000123400010000000270,610000000270,610000000000,000000000000,00
00001350123420290630382000710650000022029052120300521202906010000001598,102029052120300521202906010000001598,100000001050000,000123400010000000639,230000000639,230000000000,000000000000,00
00001360123420290630382000710650000022029052120300521202906010000002025,762029052120300521202906010000002025,760000001100000,000123400030000000810,230000000810,230000000000,000000000000,00
00001370123420290630382000710650000022029052120300521202906010000004540,492029052120300521202906010000004540,490000001125000,000123400010000001816,210000001816,210000000000,000000000000,00
00001380123420290630382000710650000022029052120300521202906010000001357,512029052120300521202906010000001357,510000001215000,000123400010000000543,020000000543,020000000000,000000000000,00
00001390123420290630382000710650000022029052120300521202906010000020041,052029052120300521202906010000020041,050000001250000,000123400100000008016,330000008016,330000000000,000000000000,00
00001400123420290630382000710650000022029052120300521202906010000002553,622029052120300521202906010000002553,620000001300000,000123400010000001021,450000001021,450000000000,000000000000,00
00001410123420290630382000710650000022029052120300521202906010000001536,302029052120300521202906010000001536,300000001447500,000123400010000000614,520000000614,520000000000,000000000000,00
00001420123420290630382000710650000022029052120300521202906010000001652,242029052120300521202906010000001652,240000001500000,000123400020000000660,820000000660,820000000000,000000000000,00
00001430123420290630382000710650000022029052120300521202906010000004037,372029052120300521202906010000004037,370000001600000,000123400020000001614,990000001614,990000000000,000000000000,00
00001440123420290630382000710650000022029052120300521202906010000001145,402029052120300521202906010000001145,400000001632500,000123400010000000458,160000000458,160000000000,000000000000,00
00001450123420290630382000710650000022029052120300521202906010000002914,772029052120300521202906010000002914,770000001750000,000123400020000001165,880000001165,880000000000,000000000000,00
00001460123420290630382000710650000022029052120300521202906010000002016,582029052120300521202906010000002016,580000001900000,000123400010000000806,630000000806,630000000000,000000000000,00
00001470123420290630382000710650000022029052120300521202906010000003124,162029052120300521202906010000003124,160000001950000,000123400010000001249,600000001249,600000000000,000000000000,00
00001480123420290630382000710650000022029052120300521202906010000020167,152029052120300521202906010000020167,150000002000000,000123400080000008066,610000008066,610000000000,000000000000,00
00001490123420290630382000710650000022029052120300521202906010000002242,482029052120300521202906010000002242,480000002200000,000123400010000000897,020000000897,020000000000,000000000000,00
00001500123420290630382000710650000022029052120300521202906010000000747,762029052120300521202906010000000747,760000002250000,000123400010000000299,060000000299,060000000000,000000000000,00
00001510123420290630382000710650000022029052120300521202906010000006717,562029052120300521202906010000006717,560000002500000,000123400030000002686,900000002686,900000000000,000000000000,00
00001520123420290630382000710650000022029052120300521202906010000009443,412029052120300521202906010000009443,410000003000000,000123400040000003777,310000003777,310000000000,000000000000,00
00001530123420290630382000710650000022029052120300521202906010000005250,992029052120300521202906010000005250,990000003450000,000123400010000002100,390000002100,390000000000,000000000000,00
00001540123420290630382000710650000022029052120300521202906010000004268,402029052120300521202906010000004268,400000003500000,000123400020000001707,280000001707,280000000000,000000000000,00
00001550123420290630382000710650000022029052120300521202906010000001337,102029052120300521202906010000001337,100000003600000,000123400010000000534,840000000534,840000000000,000000000000,00
00001560123420290630382000710650000022029052120300521202906010000002631,202029052120300521202906010000002631,200000003750000,000123400010000001052,430000001052,430000000000,000000000000,00
00001570123420290630382000710650000022029052120300521202906010000003828,582029052120300521202906010000003828,580000004000000,000123400020000001531,370000001531,370000000000,000000000000,00
00001580123420290630382000710650000022029052120300521202906010000008581,062029052120300521202906010000008581,060000005000000,000123400030000003432,290000003432,290000000000,000000000000,00
00001590123420290630382000710650000022029052120300521202906010000002143,722029052120300521202906010000002143,720000007000000,000123400010000000857,490000000857,490000000000,000000000000,00
00001600123420290630382000710650000022029052120300521202906010000007950,622029052120300521202906010000007950,620000007800000,000123400010000003180,130000003180,130000000000,000000000000,00
00001610123420290630382000710650000012029052120300521202906010000062839,362029052120300521202906010000062839,360000000140000,000123400410000025134,190000025134,190000000000,000000000000,00
00001620123420290630382000710650000012029052120300521202906010000000786,802029052120300521202906010000000786,800000000142980,000123400010000000314,720000000314,720000000000,000000000000,00
00001630123420290630382000710650000012029052120300521202906010000000747,902029052120300521202906010000000747,900000000144000,000123400010000000299,180000000299,180000000000,000000000000,00
00001640123420290630382000710650000012029052120300521202906010000003610,402029052120300521202906010000003610,400000000148000,000123400010000001444,120000001444,120000000000,000000000000,00
00001650123420290630382000710650000012029052120300521202906010000002708,182029052120300521202906010000002708,180000000156000,000123400010000001083,240000001083,240000000000,000000000000,00
00001660123420290630382000710650000012029052120300521202906010000010336,042029052120300521202906010000010336,040000000160000,000123400080000004134,290000004134,290000000000,000000000000,00
00001670123420290630382000710650000012029052120300521202906010000000809,162029052120300521202906010000000809,160000000164000,000123400010000000323,660000000323,660000000000,000000000000,00
00001680123420290630382000710650000012029052120300521202906010000001085,472029052120300521202906010000001085,470000000168000,000123400010000000434,190000000434,190000000000,000000000000,00
00001690123420290630382000710650000012029052120300521202906010000003809,002029052120300521202906010000003809,000000000170000,000123400010000001523,550000001523,550000000000,000000000000,00
00001700123420290630382000710650000012029052120300521202906010000005450,852029052120300521202906010000005450,850000000175000,000123400070000002180,100000002180,100000000000,000000000000,00
00001710123420290630382000710650000012029052120300521202906010000002926,592029052120300521202906010000002926,590000000180000,000123400030000001170,540000001170,540000000000,000000000000,00
00001720123420290630382000710650000012029052120300521202906010000000201,762029052120300521202906010000000201,760000000184000,000123400010000000080,660000000080,660000000000,000000000000,00
00001730123420290630382000710650000012029052120300521202906010000002827,732029052120300521202906010000002827,730000000190000,000123400010000001131,020000001131,020000000000,000000000000,00
00001740123420290630382000710650000012029052120300521202906010000002507,542029052120300521202906010000002507,540000000195000,000123400010000001002,970000001002,970000000000,000000000000,00
00001750123420290630382000710650000012029052120300521202906010000019410,352029052120300521202906010000019410,350000000200000,000123400140000007763,800000007763,800000000000,000000000000,00
00001760123420290630382000710650000012029052120300521202906010000004737,442029052120300521202906010000004737,440000000208000,000123400030000001895,020000001895,020000000000,000000000000,00
00001770123420290630382000710650000012029052120300521202906010000000470,612029052120300521202906010000000470,610000000208884,000123400010000000188,240000000188,240000000000,000000000000,00
00001780123420290630382000710650000012029052120300521202906010000003828,192029052120300521202906010000003828,190000000220000,000123400040000001531,100000001531,100000000000,000000000000,00
00001790123420290630382000710650000012029052120300521202906010000000236,192029052120300521202906010000000236,190000000225000,000123400010000000094,450000000094,450000000000,000000000000,00
00001800123420290630382000710650000012029052120300521202906010000027664,142029052120300521202906010000027664,140000000240000,000123400130000011065,200000011065,200000000000,000000000000,00
00001810123420290630382000710650000012029052120300521202906010000011721,332029052120300521202906010000011721,330000000250000,000123400080000004688,260000004688,260000000000,000000000000,00
00001820123420290630382000710650000012029052120300521202906010000003208,432029052120300521202906010000003208,430000000252000,000123400020000001283,210000001283,210000000000,000000000000,00
00001830123420290630382000710650000012029052120300521202906010000000924,552029052120300521202906010000000924,550000000260000,000123400010000000369,810000000369,810000000000,000000000000,00
00001840123420290630382000710650000012029052120300521202906010000003142,092029052120300521202906010000003142,090000000266000,000123400010000001256,770000001256,770000000000,000000000000,00
00001850123420290630382000710650000012029052120300521202906010000001543,282029052120300521202906010000001543,280000000266400,000123400010000000617,310000000617,310000000000,000000000000,00
00001860123420290630382000710650000012029052120300521202906010000012511,692029052120300521202906010000012511,690000000280000,000123400070000005004,500000005004,500000000000,000000000000,00
00001870123420290630382000710650000012029052120300521202906010000000807,232029052120300521202906010000000807,230000000282400,000123400010000000322,890000000322,890000000000,000000000000,00
00001880123420290630382000710650000012029052120300521202906010000007307,442029052120300521202906010000007307,440000000300000,000123400050000002922,870000002922,870000000000,000000000000,00
00001890123420290630382000710650000012029052120300521202906010000002831,402029052120300521202906010000002831,400000000302000,000123400010000001132,560000001132,560000000000,000000000000,00
00001900123420290630382000710650000012029052120300521202906010000017104,042029052120300521202906010000017104,040000000320000,000123400050000006841,400000006841,400000000000,000000000000,00
00001910123420290630382000710650000012029052120300521202906010000001386,042029052120300521202906010000001386,040000000332000,000123400010000000554,420000000554,420000000000,000000000000,00
00001920123420290630382000710650000012029052120300521202906010000002386,942029052120300521202906010000002386,940000000350000,000123400040000000954,800000000954,800000000000,000000000000,00
00001930123420290630382000710650000012029052120300521202906010000002893,482029052120300521202906010000002893,480000000360000,000123400010000001157,300000001157,300000000000,000000000000,00
00001940123420290630382000710650000012029052120300521202906010000006319,172029052120300521202906010000006319,170000000364000,000123400010000002527,600000002527,600000000000,000000000000,00
00001950123420290630382000710650000012029052120300521202906010000001459,542029052120300521202906010000001459,540000000368000,000123400010000000583,810000000583,810000000000,000000000000,00
00001960123420290630382000710650000012029052120300521202906010000000393,782029052120300521202906010000000393,780000000375000,000123400010000000157,460000000157,460000000000,000000000000,00
00001970123420290630382000710650000012029052120300521202906010000002472,372029052120300521202906010000002472,370000000380000,000123400020000000988,850000000988,850000000000,000000000000,00
00001980123420290630382000710650000012029052120300521202906010000002710,912029052120300521202906010000002710,910000000396000,000123400010000001084,360000001084,360000000000,000000000000,00
00001990123420290630382000710650000012029052120300521202906010000056298,802029052120300521202906010000056298,800000000400000,000123400350000022518,590000022518,590000000000,000000000000,00
00002000123420290630382000710650000012029052120300521202906010000004578,442029052120300521202906010000004578,440000000408000,000123400010000001831,380000001831,380000000000,000000000000,00
00002010123420290630382000710650000012029052120300521202906010000000400,222029052120300521202906010000000400,220000000417095,000123400010000000160,090000000160,090000000000,000000000000,00
00002020123420290630382000710650000012029052120300521202906010000000555,412029052120300521202906010000000555,410000000425000,000123400010000000222,160000000222,160000000000,000000000000,00
